index,[2023-01-12 17:02:45.931] Ultrasonic Sensor Data Capture Start,index,[2023-01-12 17:02:45.931] Ultrasonic Sensor Data Capture Start,,,,,,,,,,,,
592,9166,100597,9126,,,,,,,,,,,,
593,9141,100598,9152,,,,,,,,,,,,
594,9142,100599,9128,,,,,,,,,,,,
595,9117,100600,9127,,,,,,,,,,,,
596,9142,100601,9203,,,,,,,,,,,,
597,9142,100602,9128,,,,,,,,,,,,
598,9142,100603,9128,,,,,,,,,,,,
599,9142,100604,9127,,,,,,,,,,,,
600,9142,100605,9152,,,,,,,,,,,,
601,9117,100606,9152,,,,,,,,,,,,
602,9167,100607,9178,,,,,,,,,,,,
603,9167,100608,9177,,,,,,,,,,,,
604,9116,100609,9153,,,,,,,,,,,,
605,9167,100610,9127,,,,,,,,,,,,
606,9167,100611,9153,,,,,,,,,,,,
607,9167,100612,9153,,,,,,,,,,,,
608,9166,100613,9153,,,,,,,,,,,,
609,9118,100614,9177,,,,,,,,,,,,
610,9090,100615,9128,,,,,,,,,,,,
611,9141,100616,9152,,,,,,,,,,,,
612,9166,100617,9127,,,,,,,,,,,,
613,9167,100618,9128,,,,,,,,,,,,
614,9117,100619,9127,,,,,,,,,,,,
615,9142,100620,9127,,,,,,,,,,,,
616,9093,100621,9153,,,,,,,,,,,,
617,9141,100622,9152,,,,,,,,,,,,
618,9118,100623,9152,,,,,,,,,,,,
619,9093,100624,9152,,,,,,,,,,,,
620,9117,100625,9153,,,,,,,,,,,,
621,9093,100626,9178,,,,,,,,,,,,
622,9092,100627,9153,,,,,,,,,,,,
623,9092,100628,9125,,,,,,,,,,,,
624,9093,100629,9177,,,,,,,,,,,,
625,9092,100630,9152,,,,,,,,,,,,
626,9117,100631,9153,,,,,,,,,,,,
627,9117,100632,9177,,,,,,,,,,,,
628,9117,100633,9203,,,,,,,,,,,,
629,9118,100634,9177,,,,,,,,,,,,
630,9168,100635,9203,,,,,,,,,,,,
631,9143,100636,9177,,,,,,,,,,,,
632,9117,100637,9127,,,,,,,,,,,,
633,9093,100638,9152,,,,,,,,,,,,
634,9118,100639,9153,,,,,,,,,,,,
635,9118,100640,9152,,,,,,,,,,,,
636,9143,100641,9152,,,,,,,,,,,,
637,9142,100642,9177,,,,,,,,,,,,
638,9143,100643,9177,,,,,,,,,,,,
639,9167,100644,9153,,,,,,,,,,,,
640,9167,100645,9152,,,,,,,,,,,,
641,9167,100646,9152,,,,,,,,,,,,
642,9142,100647,9127,,,,,,,,,,,,
643,9117,100648,9127,,,,,,,,,,,,
644,9142,100649,9152,,,,,,,,,,,,
645,9118,100650,9152,,,,,,,,,,,,
646,9092,100651,9152,,,,,,,,,,,,
647,9093,100652,9152,,,,,,,,,,,,
648,9117,100653,9152,,,,,,,,,,,,
649,9117,100654,9177,,,,,,,,,,,,
650,9142,100655,9203,,,,,,,,,,,,
651,9093,100656,9202,,,,,,,,,,,,
652,9143,100657,9177,,,,,,,,,,,,
653,9168,100658,9127,,,,,,,,,,,,
654,9092,100659,9152,,,,,,,,,,,,
655,9093,100660,9177,,,,,,,,,,,,
656,9093,100661,9153,,,,,,,,,,,,
657,9093,100662,9203,,,,,,,,,,,,
658,9193,100663,9145,,,,,,,,,,,,
659,9193,100664,9178,,,,,,,,,,,,
660,9117,100665,9178,,,,,,,,,,,,
661,9092,100666,9125,,,,,,,,,,,,
662,9093,100667,9177,,,,,,,,,,,,
663,9118,100668,9203,,,,,,,,,,,,
664,9118,100669,9177,,,,,,,,,,,,
665,9118,100670,9203,,,,,,,,,,,,
666,9118,100671,9177,,,,,,,,,,,,
667,9118,100672,9177,,,,,,,,,,,,
668,9117,100673,9178,,,,,,,,,,,,
669,9092,100674,9127,,,,,,,,,,,,
670,9117,100675,9177,,,,,,,,,,,,
671,9117,100676,9126,,,,,,,,,,,,
672,9123,100677,9178,,,,,,,,,,,,
673,9117,100678,9177,,,,,,,,,,,,
674,9117,100679,9153,,,,,,,,,,,,
675,9142,100680,9177,,,,,,,,,,,,
676,9093,100681,9177,,,,,,,,,,,,
677,9162,100682,9178,,,,,,,,,,,,
678,9093,100683,9152,,,,,,,,,,,,
679,9092,100684,9153,,,,,,,,,,,,
680,9117,100685,9152,,,,,,,,,,,,
681,9092,100686,9152,,,,,,,,,,,,
682,9093,100687,9152,,,,,,,,,,,,
683,9117,100688,9153,,,,,,,,,,,,
684,9193,100689,9153,,,,,,,,,,,,
685,9142,100690,9178,,,,,,,,,,,,
686,9093,100691,9153,,,,,,,,,,,,
687,9092,100692,9127,,,,,,,,,,,,
688,9117,100693,9152,,,,,,,,,,,,
689,9092,100694,9127,,,,,,,,,,,,
690,9193,100695,9127,,,,,,,,,,,,
691,9193,100696,9152,,,,,,,,,,,,
692,9118,100697,9178,,,,,,,,,,,,
693,9118,100698,9152,,,,,,,,,,,,
694,9218,100699,9146,,,,,,,,,,,,
695,9093,100700,9178,,,,,,,,,,,,
696,9219,100701,9177,,,,,,,,,,,,
697,9118,100702,9153,,,,,,,,,,,,
698,9118,100703,9177,,,,,,,,,,,,
699,9099,100704,9178,,,,,,,,,,,,
700,9194,100705,9126,,,,,,,,,,,,
701,9193,100706,9178,,,,,,,,,,,,
702,9091,100707,9177,,,,,,,,,,,,
703,9169,100708,9203,,,,,,,,,,,,
704,9093,100709,9153,,,,,,,,,,,,
705,9092,100710,9153,,,,,,,,,,,,
706,9094,100711,9152,,,,,,,,,,,,
707,9143,100712,9178,,,,,,,,,,,,
708,9093,100713,9127,,,,,,,,,,,,
709,9093,100714,9126,,,,,,,,,,,,
710,9118,100715,9151,,,,,,,,,,,,
711,9118,100716,9126,,,,,,,,,,,,
712,9092,100717,9153,,,,,,,,,,,,
713,9093,100718,9152,,,,,,,,,,,,
714,9097,100719,9177,,,,,,,,,,,,
715,9194,100720,9152,,,,,,,,,,,,
716,9192,100721,9177,,,,,,,,,,,,
717,9117,100722,9152,,,,,,,,,,,,
718,9118,100723,9152,,,,,,,,,,,,
719,9168,100724,9151,,,,,,,,,,,,
720,9168,100725,9151,,,,,,,,,,,,
721,9125,100726,9152,,,,,,,,,,,,
722,9094,100727,9152,,,,,,,,,,,,
723,9142,100728,9178,,,,,,,,,,,,
724,9094,100729,9178,,,,,,,,,,,,
725,9117,100730,9153,,,,,,,,,,,,
726,9118,100731,9203,,,,,,,,,,,,
727,9167,100732,9125,,,,,,,,,,,,
728,9094,100733,9202,,,,,,,,,,,,
729,9093,100734,9152,,,,,,,,,,,,
730,9092,100735,9153,,,,,,,,,,,,
731,9092,100736,9151,,,,,,,,,,,,
732,9143,100737,9152,,,,,,,,,,,,
733,9093,100738,9152,,,,,,,,,,,,
734,9118,100739,9127,,,,,,,,,,,,
735,9143,100740,9152,,,,,,,,,,,,
736,9117,100741,9153,,,,,,,,,,,,
737,9118,100742,9146,,,,,,,,,,,,
738,9143,100743,9152,,,,,,,,,,,,
739,9168,100744,9152,,,,,,,,,,,,
740,9118,100745,9152,,,,,,,,,,,,
741,9117,100746,9178,,,,,,,,,,,,
742,9093,100747,9176,,,,,,,,,,,,
743,9093,100748,9202,,,,,,,,,,,,
744,9118,100749,9126,,,,,,,,,,,,
745,9168,100750,9153,,,,,,,,,,,,
746,9143,100751,9171,,,,,,,,,,,,
747,9094,100752,9178,,,,,,,,,,,,
748,9118,100753,9151,,,,,,,,,,,,
749,9118,100754,9177,,,,,,,,,,,,
750,9093,100755,9177,,,,,,,,,,,,
751,9188,100756,9203,,,,,,,,,,,,
752,9117,100757,9177,,,,,,,,,,,,
753,7563,100758,9125,,,,,,,,,,,,
754,9092,100759,9125,,,,,,,,,,,,
755,9168,100760,9126,,,,,,,,,,,,
756,9193,100761,9151,,,,,,,,,,,,
757,9188,100762,9152,,,,,,,,,,,,
758,9094,100763,9152,,,,,,,,,,,,
759,9193,100764,9127,,,,,,,,,,,,
760,9092,100765,9177,,,,,,,,,,,,
761,9194,100766,9178,,,,,,,,,,,,
762,9092,100767,9177,,,,,,,,,,,,
763,9119,100768,9177,,,,,,,,,,,,
764,9118,100769,9171,,,,,,,,,,,,
765,9119,100770,9202,,,,,,,,,,,,
766,9094,100771,9152,,,,,,,,,,,,
767,9194,100772,9177,,,,,,,,,,,,
768,9194,100773,9177,,,,,,,,,,,,
769,9169,100774,9153,,,,,,,,,,,,
770,9093,100775,9177,,,,,,,,,,,,
771,9093,100776,9127,,,,,,,,,,,,
772,9093,100777,9152,,,,,,,,,,,,
773,9092,100778,9177,,,,,,,,,,,,
774,9188,100779,9202,,,,,,,,,,,,
775,9195,100780,9151,,,,,,,,,,,,
776,9143,100781,9151,,,,,,,,,,,,
777,9194,100782,9127,,,,,,,,,,,,
778,9094,100783,9151,,,,,,,,,,,,
779,9169,100784,9177,,,,,,,,,,,,
780,9093,100785,9152,,,,,,,,,,,,
781,9188,100786,9203,,,,,,,,,,,,
782,9119,100787,9202,,,,,,,,,,,,
783,9092,100788,9152,,,,,,,,,,,,
784,9169,100789,9151,,,,,,,,,,,,
785,9093,100790,9228,,,,,,,,,,,,
786,9169,100791,9125,,,,,,,,,,,,
787,9169,100792,9153,,,,,,,,,,,,
788,9093,100793,9152,,,,,,,,,,,,
789,9094,100794,9150,,,,,,,,,,,,
790,9118,100795,9127,,,,,,,,,,,,
791,9169,100796,9152,,,,,,,,,,,,
792,9119,100797,9152,,,,,,,,,,,,
793,9214,100798,9151,,,,,,,,,,,,
794,9195,100799,9152,,,,,,,,,,,,
795,9170,100800,9126,,,,,,,,,,,,
796,9194,100801,9127,,,,,,,,,,,,
797,9195,100802,9152,,,,,,,,,,,,
798,9093,100803,9177,,,,,,,,,,,,
799,9170,100804,9125,,,,,,,,,,,,
800,9144,100805,9125,,,,,,,,,,,,
801,9094,100806,9125,,,,,,,,,,,,
802,9120,100807,9151,,,,,,,,,,,,
803,9119,100808,9152,,,,,,,,,,,,
804,9169,100809,9151,,,,,,,,,,,,
805,9120,100810,9152,,,,,,,,,,,,
806,9196,100811,9177,,,,,,,,,,,,
807,9145,100812,9152,,,,,,,,,,,,
808,9195,100813,9126,,,,,,,,,,,,
809,9145,100814,9152,,,,,,,,,,,,
810,9169,100815,9152,,,,,,,,,,,,
811,9145,100816,9152,,,,,,,,,,,,
812,9144,100817,9152,,,,,,,,,,,,
813,9170,100818,9177,,,,,,,,,,,,
814,9145,100819,9153,,,,,,,,,,,,
815,9095,100820,9151,,,,,,,,,,,,
816,9145,100821,9177,,,,,,,,,,,,
817,9121,100822,9152,,,,,,,,,,,,
818,9092,100823,9125,,,,,,,,,,,,
819,9097,100824,9177,,,,,,,,,,,,
820,9171,100825,9152,,,,,,,,,,,,
821,9145,100826,9152,,,,,,,,,,,,
822,9145,100827,9152,,,,,,,,,,,,
823,9093,100828,9152,,,,,,,,,,,,
824,9096,100829,9202,,,,,,,,,,,,
825,9121,100830,9177,,,,,,,,,,,,
826,9170,100831,9177,,,,,,,,,,,,
827,9170,100832,9125,,,,,,,,,,,,
828,9093,100833,9126,,,,,,,,,,,,
829,9146,100834,9227,,,,,,,,,,,,
830,9196,100835,9177,,,,,,,,,,,,
831,9146,100836,9125,,,,,,,,,,,,
832,9195,100837,9196,,,,,,,,,,,,
833,9171,100838,9177,,,,,,,,,,,,
834,9196,100839,9152,,,,,,,,,,,,
835,9170,100840,9152,,,,,,,,,,,,
836,9145,100841,9177,,,,,,,,,,,,
837,9145,100842,9152,,,,,,,,,,,,
838,9196,100843,9177,,,,,,,,,,,,
839,9171,100844,9202,,,,,,,,,,,,
840,9170,100845,9125,,,,,,,,,,,,
841,9171,100846,9202,,,,,,,,,,,,
842,9171,100847,9125,,,,,,,,,,,,
843,9121,100848,9125,,,,,,,,,,,,
844,9145,100849,9202,,,,,,,,,,,,
845,9145,100850,9203,,,,,,,,,,,,
846,9145,100851,9177,,,,,,,,,,,,
847,9120,100852,9126,,,,,,,,,,,,
848,9146,100853,9152,,,,,,,,,,,,
849,9096,100854,9203,,,,,,,,,,,,
850,9146,100855,9176,,,,,,,,,,,,
851,9170,100856,9177,,,,,,,,,,,,
852,9170,100857,9126,,,,,,,,,,,,
853,9170,100858,9202,,,,,,,,,,,,
854,9146,100859,9202,,,,,,,,,,,,
855,9095,100860,9151,,,,,,,,,,,,
856,9120,100861,9177,,,,,,,,,,,,
857,9096,100862,9177,,,,,,,,,,,,
858,9144,100863,9125,,,,,,,,,,,,
859,9146,100864,9126,,,,,,,,,,,,
860,9121,100865,9126,,,,,,,,,,,,
861,9121,100866,9125,,,,,,,,,,,,
862,9118,100867,9177,,,,,,,,,,,,
863,9094,100868,9152,,,,,,,,,,,,
864,9121,100869,9202,,,,,,,,,,,,
865,9145,100870,9202,,,,,,,,,,,,
866,9170,100871,9125,,,,,,,,,,,,
867,9096,100872,9152,,,,,,,,,,,,
868,9095,100873,9177,,,,,,,,,,,,
869,9121,100874,9177,,,,,,,,,,,,
870,9146,100875,9200,,,,,,,,,,,,
871,9121,100876,9126,,,,,,,,,,,,
872,9096,100877,9125,,,,,,,,,,,,
873,9170,100878,9202,,,,,,,,,,,,
874,9145,100879,9202,,,,,,,,,,,,
875,9095,100880,9177,,,,,,,,,,,,
876,9146,100881,9125,,,,,,,,,,,,
877,9120,100882,9152,,,,,,,,,,,,
878,9119,100883,9152,,,,,,,,,,,,
879,9146,100884,9152,,,,,,,,,,,,
880,9170,100885,9151,,,,,,,,,,,,
881,9145,100886,9152,,,,,,,,,,,,
882,9121,100887,9177,,,,,,,,,,,,
883,9145,100888,9177,,,,,,,,,,,,
884,9145,100889,9177,,,,,,,,,,,,
885,9145,100890,9127,,,,,,,,,,,,
886,9145,100891,9152,,,,,,,,,,,,
887,9145,100892,9177,,,,,,,,,,,,
888,9141,100893,9148,,,,,,,,,,,,
889,9096,100894,9126,,,,,,,,,,,,
890,9096,100895,9228,,,,,,,,,,,,
891,9120,100896,9177,,,,,,,,,,,,
892,9096,100897,9177,,,,,,,,,,,,
893,9121,100898,9125,,,,,,,,,,,,
894,9170,100899,9126,,,,,,,,,,,,
895,9145,100900,9125,,,,,,,,,,,,
896,9096,100901,9126,,,,,,,,,,,,
897,9170,100902,9126,,,,,,,,,,,,
898,9145,100903,9151,,,,,,,,,,,,
899,9171,100904,9126,,,,,,,,,,,,
900,9121,100905,9202,,,,,,,,,,,,
901,9170,100906,9125,,,,,,,,,,,,
902,9094,100907,9151,,,,,,,,,,,,
903,9196,100908,9126,,,,,,,,,,,,
904,9170,100909,9151,,,,,,,,,,,,
905,9094,100910,9202,,,,,,,,,,,,
906,9195,100911,9152,,,,,,,,,,,,
907,9171,100912,9125,,,,,,,,,,,,
908,9120,100913,9151,,,,,,,,,,,,
909,9094,100914,9177,,,,,,,,,,,,
910,9195,100915,9176,,,,,,,,,,,,
911,9170,100916,9126,,,,,,,,,,,,
912,9094,100917,9125,,,,,,,,,,,,
913,9195,100918,9151,,,,,,,,,,,,
914,9094,100919,9126,,,,,,,,,,,,
915,9094,100920,9150,,,,,,,,,,,,
916,9119,100921,9227,,,,,,,,,,,,
917,9195,100922,9124,,,,,,,,,,,,
918,9094,100923,9126,,,,,,,,,,,,
919,9094,100924,9126,,,,,,,,,,,,
920,9195,100925,9177,,,,,,,,,,,,
921,9094,100926,9202,,,,,,,,,,,,
922,9220,100927,9227,,,,,,,,,,,,
923,9195,100928,9125,,,,,,,,,,,,
924,9094,100929,9177,,,,,,,,,,,,
925,9195,100930,9151,,,,,,,,,,,,
926,9120,100931,9227,,,,,,,,,,,,
927,9121,100932,9150,,,,,,,,,,,,
928,9145,100933,9150,,,,,,,,,,,,
929,9145,100934,9196,,,,,,,,,,,,
930,9170,100935,9151,,,,,,,,,,,,
931,9145,100936,9126,,,,,,,,,,,,
932,9170,100937,9151,,,,,,,,,,,,
933,9170,100938,9126,,,,,,,,,,,,
934,9170,100939,9178,,,,,,,,,,,,
935,9169,100940,9201,,,,,,,,,,,,
936,9195,100941,9125,,,,,,,,,,,,
937,9146,100942,9126,,,,,,,,,,,,
938,9195,100943,9127,,,,,,,,,,,,
939,9220,100944,9227,,,,,,,,,,,,
940,9195,100945,9151,,,,,,,,,,,,
941,9220,100946,9150,,,,,,,,,,,,
942,9145,100947,9202,,,,,,,,,,,,
943,7593,100948,9177,,,,,,,,,,,,
944,9170,100949,9202,,,,,,,,,,,,
945,9195,100950,9177,,,,,,,,,,,,
946,9195,100951,9126,,,,,,,,,,,,
947,9195,100952,9196,,,,,,,,,,,,
948,9195,100953,9125,,,,,,,,,,,,
949,9120,100954,9227,,,,,,,,,,,,
950,9195,100955,9150,,,,,,,,,,,,
951,9119,100956,9127,,,,,,,,,,,,
952,7543,100957,9125,,,,,,,,,,,,
953,9195,100958,9125,,,,,,,,,,,,
954,9093,100959,9177,,,,,,,,,,,,
955,9195,100960,9177,,,,,,,,,,,,
956,9195,100961,9171,,,,,,,,,,,,
957,7587,100962,9202,,,,,,,,,,,,
958,9094,100963,9125,,,,,,,,,,,,
959,9119,100964,9202,,,,,,,,,,,,
960,9120,100965,9227,,,,,,,,,,,,
961,7536,100966,9124,,,,,,,,,,,,
962,9095,100967,9177,,,,,,,,,,,,
963,9094,100968,9152,,,,,,,,,,,,
964,9093,100969,9201,,,,,,,,,,,,
965,7512,100970,9152,,,,,,,,,,,,
966,9144,100971,9126,,,,,,,,,,,,
967,9094,100972,9177,,,,,,,,,,,,
968,9094,100973,9125,,,,,,,,,,,,
969,7487,100974,9127,,,,,,,,,,,,
970,9069,100975,9124,,,,,,,,,,,,
971,9118,100976,9201,,,,,,,,,,,,
972,9118,100977,9151,,,,,,,,,,,,
973,7468,100978,9202,,,,,,,,,,,,
974,8209,100979,9177,,,,,,,,,,,,
975,7564,100980,9177,,,,,,,,,,,,
976,9070,100981,9196,,,,,,,,,,,,
977,9119,100982,9176,,,,,,,,,,,,
978,7569,100983,9177,,,,,,,,,,,,
979,9118,100984,9201,,,,,,,,,,,,
980,7514,100985,9176,,,,,,,,,,,,
981,8161,100986,9177,,,,,,,,,,,,
982,7545,100987,9202,,,,,,,,,,,,
983,9069,100988,9151,,,,,,,,,,,,
984,9093,100989,9126,,,,,,,,,,,,
985,7539,100990,9177,,,,,,,,,,,,
986,9093,100991,9201,,,,,,,,,,,,
987,9093,100992,9152,,,,,,,,,,,,
988,9093,100993,9202,,,,,,,,,,,,
989,7563,100994,9196,,,,,,,,,,,,
990,9093,100995,9177,,,,,,,,,,,,
991,9094,100996,9177,,,,,,,,,,,,
992,9118,100997,9202,,,,,,,,,,,,
993,7588,100998,9126,,,,,,,,,,,,
994,9119,100999,9151,,,,,,,,,,,,
995,9069,101000,9125,,,,,,,,,,,,
996,9118,101001,9202,,,,,,,,,,,,
997,7564,101002,9177,,,,,,,,,,,,
998,9169,101003,9152,,,,,,,,,,,,
999,9194,101004,9177,,,,,,,,,,,,
1000,9067,101005,9177,,,,,,,,,,,,
1001,9169,101006,9152,,,,,,,,,,,,
1002,9143,101007,9176,,,,,,,,,,,,
1003,7513,101008,9177,,,,,,,,,,,,
1004,9093,101009,9176,,,,,,,,,,,,
1005,9118,101010,9202,,,,,,,,,,,,
1006,9119,101011,9202,,,,,,,,,,,,
1007,9119,101012,9202,,,,,,,,,,,,
1008,9069,101013,9177,,,,,,,,,,,,
1009,9094,101014,9202,,,,,,,,,,,,
1010,9069,101015,9126,,,,,,,,,,,,
1011,7569,101016,9151,,,,,,,,,,,,
1012,9099,101017,9126,,,,,,,,,,,,
1013,9119,101018,9126,,,,,,,,,,,,
1014,7539,101019,9126,,,,,,,,,,,,
1015,9118,101020,9126,,,,,,,,,,,,
1016,9194,101021,9202,,,,,,,,,,,,
1017,9093,101022,9125,,,,,,,,,,,,
1018,9143,101023,9196,,,,,,,,,,,,
1019,9118,101024,9125,,,,,,,,,,,,
1020,7563,101025,9177,,,,,,,,,,,,
1021,9093,101026,9228,,,,,,,,,,,,
1022,9187,101027,9202,,,,,,,,,,,,
1023,7593,101028,9125,,,,,,,,,,,,
1024,9143,101029,9126,,,,,,,,,,,,
1025,9094,101030,9202,,,,,,,,,,,,
1026,9094,101031,9124,,,,,,,,,,,,
1027,9094,101032,9202,,,,,,,,,,,,
1028,9094,101033,9177,,,,,,,,,,,,
1029,9193,101034,9171,,,,,,,,,,,,
1030,7614,101035,9177,,,,,,,,,,,,
1031,9094,101036,9152,,,,,,,,,,,,
1032,9194,101037,9124,,,,,,,,,,,,
1033,9118,101038,9177,,,,,,,,,,,,
1034,7588,101039,9227,,,,,,,,,,,,
1035,9117,101040,9152,,,,,,,,,,,,
1036,9194,101041,9126,,,,,,,,,,,,
1037,9093,101042,9126,,,,,,,,,,,,
1038,9100,101043,9151,,,,,,,,,,,,
1039,9168,101044,9151,,,,,,,,,,,,
1040,9093,101045,9127,,,,,,,,,,,,
1041,9118,101046,9127,,,,,,,,,,,,
1042,9118,101047,9127,,,,,,,,,,,,
1043,9193,101048,9127,,,,,,,,,,,,
1044,9117,101049,9177,,,,,,,,,,,,
1045,9193,101050,9152,,,,,,,,,,,,
1046,9143,101051,9151,,,,,,,,,,,,
1047,9094,101052,9100,,,,,,,,,,,,
1048,9093,101053,9125,,,,,,,,,,,,
1049,9093,101054,9127,,,,,,,,,,,,
1050,9093,101055,9151,,,,,,,,,,,,
1051,7618,101056,9177,,,,,,,,,,,,
1052,9068,101057,9152,,,,,,,,,,,,
1053,7640,101058,9177,,,,,,,,,,,,
1054,8062,101059,9126,,,,,,,,,,,,
1055,9143,101060,9177,,,,,,,,,,,,
1056,7643,101061,9177,,,,,,,,,,,,
1057,9143,101062,9177,,,,,,,,,,,,
1058,8010,101063,9127,,,,,,,,,,,,
1059,9193,101064,9202,,,,,,,,,,,,
1060,7569,101065,9177,,,,,,,,,,,,
1061,9093,101066,9126,,,,,,,,,,,,
1062,8059,101067,9151,,,,,,,,,,,,
1063,9194,101068,9176,,,,,,,,,,,,
1064,9169,101069,9177,,,,,,,,,,,,
1065,9144,101070,9100,,,,,,,,,,,,
1066,9194,101071,9177,,,,,,,,,,,,
1067,9093,101072,9152,,,,,,,,,,,,
1068,9118,101073,9196,,,,,,,,,,,,
1069,9094,101074,9202,,,,,,,,,,,,
1070,9213,101075,9196,,,,,,,,,,,,
1071,9169,101076,9177,,,,,,,,,,,,
1072,9169,101077,9177,,,,,,,,,,,,
1073,9219,101078,9127,,,,,,,,,,,,
1074,9093,101079,9152,,,,,,,,,,,,
1075,9119,101080,9202,,,,,,,,,,,,
1076,9094,101081,9100,,,,,,,,,,,,
1077,9100,101082,9152,,,,,,,,,,,,
1078,9194,101083,9177,,,,,,,,,,,,
1079,9120,101084,9196,,,,,,,,,,,,
1080,9195,101085,9177,,,,,,,,,,,,
1081,9194,101086,9152,,,,,,,,,,,,
1082,9195,101087,9152,,,,,,,,,,,,
1083,7588,101088,9126,,,,,,,,,,,,
1084,9195,101089,9201,,,,,,,,,,,,
1085,9220,101090,9176,,,,,,,,,,,,
1086,7521,101091,9152,,,,,,,,,,,,
1087,9093,101092,9177,,,,,,,,,,,,
1088,9195,101093,9176,,,,,,,,,,,,
1089,9194,101094,9202,,,,,,,,,,,,
1090,7663,101095,9196,,,,,,,,,,,,
1091,9195,101096,9202,,,,,,,,,,,,
1092,9095,101097,9177,,,,,,,,,,,,
1093,7521,101098,9177,,,,,,,,,,,,
1094,9119,101099,9127,,,,,,,,,,,,
1095,7564,101100,9100,,,,,,,,,,,,
1096,9070,101101,9127,,,,,,,,,,,,
1097,7540,101102,9152,,,,,,,,,,,,
1098,9170,101103,9126,,,,,,,,,,,,
1099,9169,101104,9127,,,,,,,,,,,,
1100,7514,101105,9177,,,,,,,,,,,,
1101,7472,101106,9151,,,,,,,,,,,,
1102,9170,101107,9150,,,,,,,,,,,,
1103,7538,101108,9151,,,,,,,,,,,,
1104,9145,101109,9127,,,,,,,,,,,,
1105,9171,101110,9127,,,,,,,,,,,,
1106,7570,101111,9126,,,,,,,,,,,,
1107,9118,101112,9127,,,,,,,,,,,,
1108,9171,101113,9127,,,,,,,,,,,,
1109,9146,101114,9099,,,,,,,,,,,,
1110,9121,101115,9227,,,,,,,,,,,,
1111,7593,101116,9126,,,,,,,,,,,,
1112,9095,101117,9176,,,,,,,,,,,,
1113,9146,101118,9126,,,,,,,,,,,,
1114,9146,101119,9202,,,,,,,,,,,,
1115,9122,101120,9101,,,,,,,,,,,,
1116,9171,101121,9128,,,,,,,,,,,,
1117,9146,101122,9127,,,,,,,,,,,,
1118,9196,101123,9197,,,,,,,,,,,,
1119,9195,101124,9177,,,,,,,,,,,,
1120,9120,101125,9177,,,,,,,,,,,,
1121,9120,101126,9202,,,,,,,,,,,,
1122,9121,101127,9126,,,,,,,,,,,,
1123,9122,101128,9126,,,,,,,,,,,,
1124,9145,101129,9100,,,,,,,,,,,,
1125,9196,101130,9227,,,,,,,,,,,,
1126,9221,101131,9126,,,,,,,,,,,,
1127,9121,101132,9127,,,,,,,,,,,,
1128,9145,101133,9126,,,,,,,,,,,,
1129,9146,101134,9202,,,,,,,,,,,,
1130,9121,101135,9202,,,,,,,,,,,,
1131,9121,101136,9202,,,,,,,,,,,,
1132,9121,101137,9126,,,,,,,,,,,,
1133,9145,101138,9100,,,,,,,,,,,,
1134,9120,101139,9177,,,,,,,,,,,,
1135,9121,101140,9177,,,,,,,,,,,,
1136,9121,101141,9171,,,,,,,,,,,,
1137,9120,101142,9202,,,,,,,,,,,,
1138,9122,101143,9100,,,,,,,,,,,,
1139,9197,101144,9202,,,,,,,,,,,,
1140,9172,101145,9126,,,,,,,,,,,,
1141,9097,101146,9125,,,,,,,,,,,,
1142,9121,101147,9100,,,,,,,,,,,,
1143,9097,101148,9107,,,,,,,,,,,,
1144,9171,101149,9202,,,,,,,,,,,,
1145,9146,101150,9126,,,,,,,,,,,,
1146,9171,101151,9125,,,,,,,,,,,,
1147,9122,101152,9202,,,,,,,,,,,,
1148,9121,101153,9203,,,,,,,,,,,,
1149,9097,101154,9126,,,,,,,,,,,,
1150,9096,101155,9125,,,,,,,,,,,,
1151,9146,101156,9126,,,,,,,,,,,,
1152,9146,101157,9126,,,,,,,,,,,,
1153,9097,101158,9100,,,,,,,,,,,,
1154,9097,101159,9202,,,,,,,,,,,,
1155,9096,101160,9125,,,,,,,,,,,,
1156,9170,101161,9203,,,,,,,,,,,,
1157,9120,101162,9125,,,,,,,,,,,,
1158,9195,101163,9177,,,,,,,,,,,,
1159,8314,101164,9196,,,,,,,,,,,,
1160,9195,101165,9100,,,,,,,,,,,,
1161,9145,101166,9202,,,,,,,,,,,,
1162,9170,101167,9152,,,,,,,,,,,,
1163,9194,101168,9102,,,,,,,,,,,,
1164,9189,101169,9177,,,,,,,,,,,,
1165,9094,101170,9127,,,,,,,,,,,,
1166,9194,101171,9149,,,,,,,,,,,,
1167,9093,101172,9177,,,,,,,,,,,,
1168,9194,101173,9177,,,,,,,,,,,,
1169,9142,101174,9177,,,,,,,,,,,,
1170,9219,101175,9152,,,,,,,,,,,,
1171,9195,101176,9178,,,,,,,,,,,,
1172,9220,101177,9100,,,,,,,,,,,,
1173,9191,101178,9203,,,,,,,,,,,,
1174,9195,101179,9100,,,,,,,,,,,,
1175,9171,101180,9196,,,,,,,,,,,,
1176,9171,101181,9151,,,,,,,,,,,,
1177,9146,101182,9127,,,,,,,,,,,,
1178,9146,101183,9177,,,,,,,,,,,,
1179,9146,101184,9202,,,,,,,,,,,,
1180,9146,101185,9202,,,,,,,,,,,,
1181,9146,101186,9177,,,,,,,,,,,,
1182,9167,101187,9100,,,,,,,,,,,,
1183,9146,101188,9178,,,,,,,,,,,,
1184,9171,101189,9202,,,,,,,,,,,,
1185,9220,101190,9126,,,,,,,,,,,,
1186,9171,101191,9152,,,,,,,,,,,,
1187,9143,101192,9203,,,,,,,,,,,,
