index,[2023-01-11 12:57:44.253] Capture Start,index,[2023-01-11 12:57:44.253] Capture Start
86722,2822,186727,2700
86723,2822,186728,2725
86724,2822,186729,2728
86725,2847,186730,2731
86726,2828,186731,2629
86727,2828,186732,2629
86728,2846,186733,2725
86729,2846,186734,2648
86730,2846,186735,2725
86731,2822,186736,2700
86732,2822,186737,2725
86733,2822,186738,2700
86734,2822,186739,2731
86735,2852,186740,2629
86736,2828,186741,2630
86737,2846,186742,2725
86738,2822,186743,2624
86739,2847,186744,2725
86740,2823,186745,2700
86741,2822,186746,2700
86742,2846,186747,2725
86743,2846,186748,2731
86744,2822,186749,2630
86745,2828,186750,2630
86746,2822,186751,2725
86747,2798,186752,2725
86748,2822,186753,2725
86749,2821,186754,2725
86750,2822,186755,2725
86751,2846,186756,2700
86752,2846,186757,2731
86753,2822,186758,2706
86754,2828,186759,2731
86755,2828,186760,2700
86756,2797,186761,2725
86757,2822,186762,2725
86758,2821,186763,2700
86759,2822,186764,2725
86760,2822,186765,2700
86761,2822,186766,2706
86762,2822,186767,2706
86763,2828,186768,2731
86764,2828,186769,2725
86765,2797,186770,2725
86766,2822,186771,2725
86767,2822,186772,2700
86768,2822,186773,2700
86769,2822,186774,2700
86770,2822,186775,2731
86771,2846,186776,2731
86772,2852,186777,2731
86773,2852,186778,2724
86774,2846,186779,2700
86775,2846,186780,2725
86776,2846,186781,2725
86777,2846,186782,2725
86778,2846,186783,2725
86779,2821,186784,2731
86780,2822,186785,2731
86781,2828,186786,2731
86782,2828,186787,2725
86783,2822,186788,2725
86784,2846,186789,2726
86785,2822,186790,2725
86786,2846,186791,2750
86787,2822,186792,2725
86788,2822,186793,2728
86789,2822,186794,2732
86790,2828,186795,2629
86791,2852,186796,2653
86792,2822,186797,2725
86793,2822,186798,2725
86794,2846,186799,2700
86795,2874,186800,2700
86796,2846,186801,2700
86797,2822,186802,2675
86798,2822,186803,2706
86799,2852,186804,2681
86800,2852,186805,2724
86801,2822,186806,2700
86802,2846,186807,2700
86803,2846,186808,2700
86804,2846,186809,2675
86805,2821,186810,2700
86806,2846,186811,2700
86807,2846,186812,2706
86808,2846,186813,2681
86809,2828,186814,2705
86810,2846,186815,2700
86811,2821,186816,2675
86812,2846,186817,2675
86813,2874,186818,2699
86814,2846,186819,2675
86815,2873,186820,2700
86816,2870,186821,2706
86817,2873,186822,2706
86818,2879,186823,2706
86819,2873,186824,2700
86820,2821,186825,2700
86821,2873,186826,2700
86822,2873,186827,2699
86823,2870,186828,2725
86824,2873,186829,2725
86825,2870,186830,2756
86826,2846,186831,2731
86827,2828,186832,2731
86828,2873,186833,2700
86829,2846,186834,2725
86830,2873,186835,2725
86831,2873,186836,2725
86832,2870,186837,2725
86833,2870,186838,2750
86834,2846,186839,2731
86835,2846,186840,2731
86836,2828,186841,2731
86837,2853,186842,2749
86838,2822,186843,2725
86839,2870,186844,2725
86840,2846,186845,2725
86841,2847,186846,2725
86842,2846,186847,2724
86843,2846,186848,2755
86844,2846,186849,2731
86845,2852,186850,2731
86846,2876,186851,2750
86847,2846,186852,2725
86848,2871,186853,2725
86849,2846,186854,2725
86850,2846,186855,2750
86851,2822,186856,2725
86852,2846,186857,2727
86853,2846,186858,2731
86854,2852,186859,2629
86855,2852,186860,2630
86856,2846,186861,2749
86857,2846,186862,2724
86858,2822,186863,2724
86859,2822,186864,2725
86860,2846,186865,2725
86861,2846,186866,2725
86862,2846,186867,2730
86863,2852,186868,2628
86864,2852,186869,2629
86865,2846,186870,2725
86866,2822,186871,2648
86867,2846,186872,2725
86868,2846,186873,2725
86869,2846,186874,2724
86870,2870,186875,2647
86871,2846,186876,2730
86872,2822,186877,2629
86873,2852,186878,2629
86874,2822,186879,2725
86875,2798,186880,2648
86876,2822,186881,2725
86877,2822,186882,2725
86878,2870,186883,2648
86879,2846,186884,2647
86880,2846,186885,2654
86881,2846,186886,2731
86882,2853,186887,2731
86883,2828,186888,2648
86884,2822,186889,2648
86885,2822,186890,2648
86886,2846,186891,2648
86887,2846,186892,2648
86888,2874,186893,2672
86889,2846,186894,2654
86890,2870,186895,2654
86891,2852,186896,2654
86892,2828,186897,2630
86893,2821,186898,2724
86894,2846,186899,2648
86895,2822,186900,2648
86896,2846,186901,2724
86897,2870,186902,2724
86898,2870,186903,2730
86899,2846,186904,2654
86900,2828,186905,2731
86901,2828,186906,2725
86902,2822,186907,2725
86903,2846,186908,2700
86904,2870,186909,2647
86905,2846,186910,2648
86906,2846,186911,2624
86907,2846,186912,2654
86908,2822,186913,2654
86909,2827,186914,2731
86910,2852,186915,2724
86911,2846,186916,2648
86912,2846,186917,2648
86913,2821,186918,2724
86914,2846,186919,2725
86915,2822,186920,2648
86916,2822,186921,2651
86917,2822,186922,2654
86918,2852,186923,2605
86919,2828,186924,2630
86920,2822,186925,2725
86921,2846,186926,2648
86922,2822,186927,2648
86923,2846,186928,2647
86924,2846,186929,2648
86925,2822,186930,2648
86926,2846,186931,2654
86927,2852,186932,2629
86928,2852,186933,2629
86929,2846,186934,2725
86930,2822,186935,2648
86931,2822,186936,2725
86932,2821,186937,2648
86933,2822,186938,2725
86934,2846,186939,2648
86935,2822,186940,2654
86936,2822,186941,2629
86937,2828,186942,2629
86938,2870,186943,2648
86939,2797,186944,2648
86940,2822,186945,2624
86941,2822,186946,2624
86942,2822,186947,2648
86943,2822,186948,2648
86944,2846,186949,2731
86945,2822,186950,2654
86946,2852,186951,2731
86947,2827,186952,2648
86948,2822,186953,2648
86949,2846,186954,2725
86950,2822,186955,2724
86951,2822,186956,2725
86952,2822,186957,2725
86953,2845,186958,2731
86954,2822,186959,2706
86955,2828,186960,2731
86956,2852,186961,2725
86957,2821,186962,2699
86958,2821,186963,2700
86959,2846,186964,2700
86960,2870,186965,2700
86961,2846,186966,2700
86962,2846,186967,2654
86963,2822,186968,2706
86964,2828,186969,2654
86965,2828,186970,2654
86966,2822,186971,2700
86967,2822,186972,2700
86968,2821,186973,2700
86969,2821,186974,2648
86970,2846,186975,2725
86971,2821,186976,2654
86972,2846,186977,2654
86973,2828,186978,2654
86974,2829,186979,2654
86975,2821,186980,2648
86976,2822,186981,2725
86977,2846,186982,2725
86978,2822,186983,2648
86979,2846,186984,2700
86980,2822,186985,2651
86981,2821,186986,2731
86982,2828,186987,2629
86983,2828,186988,2629
86984,2822,186989,2648
86985,2821,186990,2623
86986,2822,186991,2725
86987,2822,186992,2725
86988,2822,186993,2648
86989,2822,186994,2648
86990,2822,186995,2731
86991,2828,186996,2605
86992,2828,186997,2629
86993,2822,186998,2648
86994,2822,186999,2725
86995,2822,187000,2725
86996,2822,187001,2725
86997,2821,187002,2648
86998,2822,187003,2648
86999,2822,187004,2655
87000,2822,187005,2605
87001,2828,187006,2630
87002,2822,187007,2725
87003,2797,187008,2725
87004,2822,187009,2725
87005,2821,187010,2725
87006,2822,187011,2725
87007,2822,187012,2724
87008,2821,187013,2731
87009,2821,187014,2706
87010,2827,187015,2731
87011,2803,187016,2725
87012,2798,187017,2700
87013,2822,187018,2724
87014,2822,187019,2725
87015,2822,187020,2725
87016,2821,187021,2700
87017,2822,187022,2731
87018,2822,187023,2731
87019,2828,187024,2731
87020,2828,187025,2725
87021,2797,187026,2700
87022,2821,187027,2725
87023,2821,187028,2725
87024,2821,187029,2725
87025,2822,187030,2700
87026,2822,187031,2731
87027,2822,187032,2731
87028,2828,187033,2731
87029,2852,187034,2725
87030,2822,187035,2725
87031,2822,187036,2725
87032,2822,187037,2725
87033,2822,187038,2725
87034,2822,187039,2725
87035,2821,187040,2731
87036,2822,187041,2731
87037,2827,187042,2706
87038,2828,187043,2725
87039,2822,187044,2725
87040,2822,187045,2725
87041,2797,187046,2725
87042,2822,187047,2725
87043,2822,187048,2725
87044,2822,187049,2728
87045,2822,187050,2731
87046,2828,187051,2629
87047,2827,187052,2630
87048,2822,187053,2700
87049,2846,187054,2725
87050,2822,187055,2700
87051,2822,187056,2700
87052,2822,187057,2675
87053,2821,187058,2700
87054,2822,187059,2731
87055,2828,187060,2629
87056,2828,187061,2630
87057,2822,187062,2725
87058,2821,187063,2725
87059,2822,187064,2725
87060,2822,187065,2700
87061,2822,187066,2725
87062,2822,187067,2726
87063,2822,187068,2732
87064,2822,187069,2630
87065,2828,187070,2629
87066,2822,187071,2725
87067,2797,187072,2725
87068,2822,187073,2750
87069,2798,187074,2673
87070,2822,187075,2700
87071,2822,187076,2725
87072,2822,187077,2731
87073,2822,187078,2655
87074,2828,187079,2731
87075,2803,187080,2725
87076,2798,187081,2725
87077,2798,187082,2725
87078,2822,187083,2701
87079,2797,187084,2700
87080,2822,187085,2725
87081,2822,187086,2706
87082,2822,187087,2706
87083,2828,187088,2731
87084,2828,187089,2725
87085,2797,187090,2700
87086,2821,187091,2725
87087,2821,187092,2725
87088,2821,187093,2700
87089,2822,187094,2701
87090,2797,187095,2731
87091,2821,187096,2731
87092,2827,187097,2731
87093,2828,187098,2700
87094,2822,187099,2701
87095,2822,187100,2700
87096,2822,187101,2701
87097,2822,187102,2700
87098,2822,187103,2700
87099,2822,187104,2706
87100,2822,187105,2706
87101,2828,187106,2732
87102,2852,187107,2700
87103,2821,187108,2725
87104,2821,187109,2725
87105,2822,187110,2725
87106,2846,187111,2648
87107,2821,187112,2700
87108,2822,187113,2729
87109,2822,187114,2706
87110,2828,187115,2630
87111,2852,187116,2630
87112,2874,187117,2725
87113,2821,187118,2725
87114,2822,187119,2725
87115,2822,187120,2700
87116,2821,187121,2725
87117,2870,187122,2701
87118,2822,187123,2707
87119,2828,187124,2630
87120,2828,187125,2654
87121,2822,187126,2725
87122,2822,187127,2701
87123,2822,187128,2725
87124,2822,187129,2701
87125,2821,187130,2648
87126,2822,187131,2725
87127,2822,187132,2707
87128,2822,187133,2681
87129,2828,187134,2654
87130,2822,187135,2700
87131,2797,187136,2624
87132,2822,187137,2648
87133,2821,187138,2700
87134,2846,187139,2701
87135,2846,187140,2700
87136,2822,187141,2706
87137,2846,187142,2731
87138,2827,187143,2706
87139,2828,187144,2700
87140,2797,187145,2700
87141,2822,187146,2699
87142,2846,187147,2701
87143,2822,187148,2700
87144,2873,187149,2700
87145,2821,187150,2731
87146,2845,187151,2707
87147,2852,187152,2706
87148,2803,187153,2700
87149,2797,187154,2700
87150,2822,187155,2700
87151,2846,187156,2700
87152,2822,187157,2725
87153,2822,187158,2700
87154,2822,187159,2706
87155,2822,187160,2706
87156,2828,187161,2706
87157,2828,187162,2700
87158,2822,187163,2700
87159,2821,187164,2725
87160,2822,187165,2700
87161,2822,187166,2700
87162,2821,187167,2700
87163,2821,187168,2706
87164,2821,187169,2706
87165,2828,187170,2706
87166,2828,187171,2700
87167,2822,187172,2700
87168,2822,187173,2699
87169,2822,187174,2700
87170,2821,187175,2700
87171,2822,187176,2700
87172,2822,187177,2728
87173,2822,187178,2706
87174,2828,187179,2629
87175,2827,187180,2654
87176,2846,187181,2700
87177,2822,187182,2725
87178,2822,187183,2700
87179,2822,187184,2700
87180,2822,187185,2700
87181,2822,187186,2700
87182,2822,187187,2706
87183,2828,187188,2629
87184,2828,187189,2629
87185,2822,187190,2700
87186,2822,187191,2725
87187,2822,187192,2700
87188,2821,187193,2699
87189,2822,187194,2700
87190,2822,187195,2701
87191,2846,187196,2706
87192,2845,187197,2629
87193,2827,187198,2653
87194,2822,187199,2700
87195,2821,187200,2700
87196,2822,187201,2725
87197,2822,187202,2699
87198,2822,187203,2700
87199,2846,187204,2700
87200,2822,187205,2707
87201,2822,187206,2706
87202,2828,187207,2707
87203,2828,187208,2700
87204,2821,187209,2700
87205,2821,187210,2700
87206,2821,187211,2700
87207,2846,187212,2700
87208,2846,187213,2700
87209,2846,187214,2706
87210,2846,187215,2706
87211,2852,187216,2706
87212,2828,187217,2700
87213,2798,187218,2700
87214,2822,187219,2700
87215,2821,187220,2700
87216,2822,187221,2701
87217,2846,187222,2700
87218,2822,187223,2706
87219,2822,187224,2706
87220,2828,187225,2707
87221,2828,187226,2700
87222,2822,187227,2701
87223,2822,187228,2701
87224,2822,187229,2700
87225,2822,187230,2700
87226,2822,187231,2700
87227,2821,187232,2706
87228,2822,187233,2707
87229,2828,187234,2681
87230,2828,187235,2700
87231,2822,187236,2700
87232,2821,187237,2701
87233,2821,187238,2700
87234,2822,187239,2725
87235,2822,187240,2700
87236,2821,187241,2703
87237,2822,187242,2707
87238,2852,187243,2629
87239,2852,187244,2705
87240,2821,187245,2701
87241,2846,187246,2700
87242,2821,187247,2700
87243,2822,187248,2701
87244,2846,187249,2700
87245,2846,187250,2701
87246,2822,187251,2706
87247,2852,187252,2682
87248,2828,187253,2706
87249,2846,187254,2700
87250,2821,187255,2700
87251,2822,187256,2701
87252,2822,187257,2676
87253,2822,187258,2675
87254,2822,187259,2675
87255,2846,187260,2707
87256,2846,187261,2682
87257,2852,187262,2706
87258,2822,187263,2700
87259,2798,187264,2700
87260,2822,187265,2676
87261,2822,187266,2700
87262,2822,187267,2700
87263,2870,187268,2700
87264,2822,187269,2706
87265,2822,187270,2707
87266,2852,187271,2707
87267,2849,187272,2701
87268,2873,187273,2725
87269,2870,187274,2675
87270,2822,187275,2676
87271,2846,187276,2676
87272,2822,187277,2700
87273,2822,187278,2706
87274,2845,187279,2706
87275,2852,187280,2707
87276,2852,187281,2700
87277,2821,187282,2701
87278,2822,187283,2676
87279,2821,187284,2675
87280,2822,187285,2675
87281,2846,187286,2700
87282,2821,187287,2707
87283,2846,187288,2657
87284,2828,187289,2657
87285,2852,187290,2675
87286,2822,187291,2676
87287,2822,187292,2676
87288,2870,187293,2675
87289,2821,187294,2626
87290,2870,187295,2626
87291,2870,187296,2632
87292,2846,187297,2682
87293,2828,187298,2632
87294,2828,187299,2682
87295,2846,187300,2626
87296,2845,187301,2626
87297,2822,187302,2626
87298,2822,187303,2626
87299,2870,187304,2626
87300,2845,187305,2629
87301,2822,187306,2632
87302,2852,187307,2682
87303,2828,187308,2681
87304,2846,187309,2650
87305,2822,187310,2650
87306,2822,187311,2626
87307,2822,187312,2675
87308,2845,187313,2676
87309,2821,187314,2651
87310,2822,187315,2632
87311,2828,187316,2681
87312,2853,187317,2706
87313,2821,187318,2651
87314,2846,187319,2675
87315,2821,187320,2626
87316,2846,187321,2676
87317,2821,187322,2626
87318,2822,187323,2626
87319,2846,187324,2682
87320,2846,187325,2682
87321,2852,187326,2706
87322,2873,187327,2700
87323,2821,187328,2700
87324,2821,187329,2676
87325,2846,187330,2676
87326,2846,187331,2675
87327,2845,187332,2700
87328,2821,187333,2706
87329,2846,187334,2681
87330,2828,187335,2682
87331,2873,187336,2676
87332,2873,187337,2675
87333,2798,187338,2676
87334,2873,187339,2626
87335,2799,187340,2701
87336,2799,187341,2675
87337,2799,187342,2681
87338,2799,187343,2681
87339,2879,187344,2632
87340,2873,187345,2676
87341,2845,187346,2676
87342,2873,187347,2675
87343,2873,187348,2626
87344,2872,187349,2626
87345,2873,187350,2676
87346,2873,187351,2681
87347,2799,187352,2682
87348,2879,187353,2682
87349,2876,187354,2700
87350,2873,187355,2700
87351,2873,187356,2700
87352,2846,187357,2701
87353,2821,187358,2700
87354,2846,187359,2676
87355,2822,187360,2707
87356,2822,187361,2682
87357,2828,187362,2707
87358,2827,187363,2656
87359,2822,187364,2675
87360,2821,187365,2675
87361,2822,187366,2700
87362,2845,187367,2700
87363,2821,187368,2676
87364,2822,187369,2679
87365,2821,187370,2706
87366,2827,187371,2682
87367,2828,187372,2706
87368,2822,187373,2675
87369,2845,187374,2626
87370,2821,187375,2675
87371,2798,187376,2675
87372,2798,187377,2701
87373,2822,187378,2700
87374,2822,187379,2706
87375,2828,187380,2630
87376,2803,187381,2629
87377,2822,187382,2700
87378,2797,187383,2700
87379,2822,187384,2700
87380,2822,187385,2700
87381,2822,187386,2701
87382,2821,187387,2701
87383,2821,187388,2706
87384,2821,187389,2681
87385,2828,187390,2706
87386,2846,187391,2626
87387,2821,187392,2650
87388,2822,187393,2675
87389,2821,187394,2675
87390,2821,187395,2676
87391,2845,187396,2676
87392,2821,187397,2682
87393,2821,187398,2682
87394,2851,187399,2682
87395,2827,187400,2676
87396,2821,187401,2676
87397,2845,187402,2676
87398,2821,187403,2675
87399,2846,187404,2676
87400,2870,187405,2650
87401,2869,187406,2681
87402,2821,187407,2682
87403,2827,187408,2682
87404,2828,187409,2676
87405,2797,187410,2676
87406,2797,187411,2676
87407,2822,187412,2701
87408,2822,187413,2700
87409,2821,187414,2700
87410,2821,187415,2707
87411,2821,187416,2707
87412,2828,187417,2707
87413,2827,187418,2700
87414,2821,187419,2700
87415,2821,187420,2676
87416,2821,187421,2676
87417,2822,187422,2676
87418,2821,187423,2675
87419,2822,187424,2682
87420,2821,187425,2681
87421,2827,187426,2681
87422,2827,187427,2682
87423,2821,187428,2675
87424,2797,187429,2675
87425,2822,187430,2700
87426,2822,187431,2676
87427,2821,187432,2676
87428,2821,187433,2679
87429,2821,187434,2682
87430,2827,187435,2682
87431,2827,187436,2629
87432,2821,187437,2700
87433,2821,187438,2701
87434,2797,187439,2700
87435,2821,187440,2700
87436,2797,187441,2700
87437,2821,187442,2700
87438,2796,187443,2706
87439,2828,187444,2682
87440,2828,187445,2706
87441,2803,187446,2700
87442,2821,187447,2676
87443,2821,187448,2676
87444,2797,187449,2700
87445,2822,187450,2701
87446,2797,187451,2700
87447,2822,187452,2707
87448,2822,187453,2682
87449,2828,187454,2706
87450,2821,187455,2700
87451,2845,187456,2701
87452,2845,187457,2700
87453,2845,187458,2675
87454,2821,187459,2675
87455,2821,187460,2700
87456,2821,187461,2706
87457,2822,187462,2706
87458,2827,187463,2706
87459,2827,187464,2701
87460,2797,187465,2701
87461,2822,187466,2700
87462,2798,187467,2725
87463,2821,187468,2700
87464,2821,187469,2701
87465,2821,187470,2707
87466,2821,187471,2707
87467,2827,187472,2706
87468,2827,187473,2701
87469,2796,187474,2700
87470,2821,187475,2675
87471,2845,187476,2701
87472,2797,187477,2700
87473,2821,187478,2700
87474,2821,187479,2707
87475,2821,187480,2681
87476,2827,187481,2706
87477,2827,187482,2701
87478,2821,187483,2700
87479,2845,187484,2700
87480,2797,187485,2701
87481,2822,187486,2676
87482,2797,187487,2700
87483,2797,187488,2706
87484,2821,187489,2706
87485,2828,187490,2707
87486,2803,187491,2700
87487,2797,187492,2700
87488,2822,187493,2701
87489,2797,187494,2701
87490,2822,187495,2701
87491,2797,187496,2701
87492,2821,187497,2702
87493,2822,187498,2682
87494,2827,187499,2682
87495,2828,187500,2706
87496,2821,187501,2700
87497,2822,187502,2700
87498,2798,187503,2700
87499,2797,187504,2676
87500,2822,187505,2675
87501,2822,187506,2675
87502,2822,187507,2681
87503,2827,187508,2682
87504,2828,187509,2706
87505,2821,187510,2700
87506,2821,187511,2675
87507,2870,187512,2700
87508,2797,187513,2700
87509,2798,187514,2700
87510,2822,187515,2700
87511,2822,187516,2706
87512,2798,187517,2630
87513,2828,187518,2629
87514,2803,187519,2725
87515,2797,187520,2701
87516,2821,187521,2700
87517,2821,187522,2700
87518,2821,187523,2700
87519,2822,187524,2701
87520,2821,187525,2707
87521,2822,187526,2706
87522,2851,187527,2706
87523,2803,187528,2700
87524,2797,187529,2701
87525,2822,187530,2700
87526,2822,187531,2700
87527,2821,187532,2700
87528,2798,187533,2700
87529,2821,187534,2707
87530,2821,187535,2681
87531,2828,187536,2632
87532,2803,187537,2700
87533,2797,187538,2675
87534,2821,187539,2700
87535,2821,187540,2675
87536,2821,187541,2700
87537,2798,187542,2700
87538,2797,187543,2681
87539,2821,187544,2681
87540,2827,187545,2706
87541,2827,187546,2700
87542,2821,187547,2701
87543,2821,187548,2700
87544,2822,187549,2700
87545,2822,187550,2675
87546,2822,187551,2700
87547,2822,187552,2706
87548,2821,187553,2706
87549,2827,187554,2707
87550,2803,187555,2725
87551,2821,187556,2700
87552,2846,187557,2700
87553,2821,187558,2700
87554,2821,187559,2701
87555,2821,187560,2700
87556,2821,187561,2703
87557,2797,187562,2706
87558,2804,187563,2681
87559,2804,187564,2706
87560,2821,187565,2700
87561,2797,187566,2725
87562,2797,187567,2700
87563,2798,187568,2700
87564,2797,187569,2700
87565,2822,187570,2700
87566,2822,187571,2707
87567,2827,187572,2681
87568,2803,187573,2706
87569,2821,187574,2700
87570,2821,187575,2675
87571,2821,187576,2700
87572,2797,187577,2700
87573,2822,187578,2701
87574,2797,187579,2700
87575,2821,187580,2731
87576,2821,187581,2629
87577,2803,187582,2706
87578,2804,187583,2700
87579,2797,187584,2725
87580,2797,187585,2701
87581,2821,187586,2700
87582,2797,187587,2700
87583,2797,187588,2700
87584,2821,187589,2707
87585,2821,187590,2706
87586,2828,187591,2706
87587,2827,187592,2701
87588,2797,187593,2700
87589,2797,187594,2676
87590,2798,187595,2675
87591,2821,187596,2700
87592,2797,187597,2700
87593,2798,187598,2681
87594,2822,187599,2657
87595,2827,187600,2682
87596,2803,187601,2676
87597,2797,187602,2675
87598,2821,187603,2676
87599,2821,187604,2626
87600,2821,187605,2650
87601,2845,187606,2626
87602,2820,187607,2707
87603,2845,187608,2682
87604,2851,187609,2707
87605,2803,187610,2700
87606,2797,187611,2701
87607,2797,187612,2700
87608,2821,187613,2700
87609,2821,187614,2700
87610,2798,187615,2701
87611,2797,187616,2706
87612,2797,187617,2707
87613,2803,187618,2706
87614,2803,187619,2682
87615,2798,187620,2675
87616,2797,187621,2676
87617,2797,187622,2700
87618,2797,187623,2700
87619,2821,187624,2700
87620,2821,187625,2704
87621,2797,187626,2707
87622,2803,187627,2682
87623,2804,187628,2706
87624,2797,187629,2701
87625,2797,187630,2700
87626,2797,187631,2675
87627,2797,187632,2700
87628,2822,187633,2675
87629,2797,187634,2626
87630,2797,187635,2632
87631,2803,187636,2681
87632,2827,187637,2681
87633,2822,187638,2700
87634,2822,187639,2676
87635,2797,187640,2626
87636,2845,187641,2626
87637,2822,187642,2675
87638,2797,187643,2626
87639,2797,187644,2632
87640,2797,187645,2681
87641,2803,187646,2706
87642,2803,187647,2701
87643,2797,187648,2676
87644,2821,187649,2676
87645,2797,187650,2700
87646,2797,187651,2700
87647,2821,187652,2675
87648,2822,187653,2682
87649,2796,187654,2707
87650,2803,187655,2681
87651,2803,187656,2701
87652,2797,187657,2700
87653,2797,187658,2701
87654,2821,187659,2675
87655,2821,187660,2701
87656,2821,187661,2701
87657,2821,187662,2633
87658,2797,187663,2682
87659,2828,187664,2632
87660,2803,187665,2632
87661,2797,187666,2676
87662,2797,187667,2701
87663,2797,187668,2701
87664,2797,187669,2701
87665,2797,187670,2700
87666,2821,187671,2632
87667,2797,187672,2707
87668,2803,187673,2632
87669,2803,187674,2700
87670,2797,187675,2675
87671,2797,187676,2676
87672,2797,187677,2626
87673,2797,187678,2700
87674,2797,187679,2676
87675,2821,187680,2682
87676,2822,187681,2682
87677,2803,187682,2657
87678,2827,187683,2682
87679,2821,187684,2651
87680,2821,187685,2626
87681,2821,187686,2626
87682,2821,187687,2675
87683,2821,187688,2626
87684,2821,187689,2653
87685,2797,187690,2633
87686,2803,187691,2681
87687,2803,187692,2706
87688,2797,187693,2675
87689,2822,187694,2701
87690,2796,187695,2675
87691,2797,187696,2627
87692,2821,187697,2651
87693,2821,187698,2700
87694,2797,187699,2682
87695,2827,187700,2682
87696,2803,187701,2681
87697,2803,187702,2651
87698,2821,187703,2676
87699,2821,187704,2651
87700,2797,187705,2626
87701,2797,187706,2675
87702,2797,187707,2700
87703,2797,187708,2707
87704,2797,187709,2682
87705,2803,187710,2681
87706,2803,187711,2675
87707,2797,187712,2651
87708,2821,187713,2627
87709,2797,187714,2701
87710,2797,187715,2676
87711,2821,187716,2676
87712,2821,187717,2657
87713,2797,187718,2656
87714,2827,187719,2682
87715,2827,187720,2701
87716,2772,187721,2701
87717,2797,187722,2626
87718,2821,187723,2676
87719,2821,187724,2675
87720,2822,187725,2651
87721,2821,187726,2707
87722,2797,187727,2682
87723,2803,187728,2682
87724,2803,187729,2676
87725,2796,187730,2675
87726,2821,187731,2675
87727,2797,187732,2701
87728,2821,187733,2675
87729,2821,187734,2675
87730,2821,187735,2681
87731,2821,187736,2681
87732,2827,187737,2682
87733,2827,187738,2675
87734,2821,187739,2701
87735,2797,187740,2651
87736,2821,187741,2675
87737,2845,187742,2701
87738,2873,187743,2700
87739,2820,187744,2706
87740,2797,187745,2706
87741,2802,187746,2706
87742,2803,187747,2726
87743,2797,187748,2725
87744,2798,187749,2700
87745,2797,187750,2701
87746,2821,187751,2651
87747,2821,187752,2675
87748,2797,187753,2678
87749,2797,187754,2707
87750,2827,187755,2707
87751,2803,187756,2705
87752,2797,187757,2700
87753,2797,187758,2700
87754,2797,187759,2700
87755,2821,187760,2725
87756,2797,187761,2725
87757,2797,187762,2725
87758,2797,187763,2706
87759,2827,187764,2707
87760,2827,187765,2706
87761,2803,187766,2725
87762,2797,187767,2700
87763,2797,187768,2676
87764,2821,187769,2700
87765,2797,187770,2676
87766,2796,187771,2700
87767,2821,187772,2707
87768,2797,187773,2681
87769,2803,187774,2629
87770,2803,187775,2700
87771,2773,187776,2700
87772,2797,187777,2675
87773,2797,187778,2700
87774,2796,187779,2700
87775,2797,187780,2700
87776,2820,187781,2706
87777,2797,187782,2706
87778,2803,187783,2706
87779,2778,187784,2700
87780,2772,187785,2676
87781,2797,187786,2675
87782,2797,187787,2650
87783,2797,187788,2700
87784,2797,187789,2700
87785,2797,187790,2706
87786,2797,187791,2706
87787,2803,187792,2706
87788,2779,187793,2700
87789,2772,187794,2700
87790,2797,187795,2700
87791,2797,187796,2700
87792,2798,187797,2700
87793,2797,187798,2700
87794,2796,187799,2707
87795,2797,187800,2706
87796,2803,187801,2706
87797,2851,187802,2700
87798,2797,187803,2700
87799,2821,187804,2701
87800,2797,187805,2700
87801,2797,187806,2700
87802,2797,187807,2675
87803,2797,187808,2681
87804,2797,187809,2706
87805,2803,187810,2706
87806,2803,187811,2700
87807,2797,187812,2701
87808,2797,187813,2700
87809,2797,187814,2700
87810,2796,187815,2700
87811,2797,187816,2701
87812,2797,187817,2703
87813,2797,187818,2706
87814,2803,187819,2706
87815,2803,187820,2629
87816,2797,187821,2701
87817,2821,187822,2675
87818,2797,187823,2651
87819,2797,187824,2700
87820,2797,187825,2675
87821,2796,187826,2675
87822,2796,187827,2681
87823,2803,187828,2681
87824,2802,187829,2706
87825,2803,187830,2700
87826,2797,187831,2676
87827,2797,187832,2676
87828,2797,187833,2700
87829,2821,187834,2675
87830,2796,187835,2675
87831,2797,187836,2682
87832,2796,187837,2607
87833,2827,187838,2681
87834,2778,187839,2650
87835,2797,187840,2650
87836,2797,187841,2650
87837,2797,187842,2676
87838,2821,187843,2701
87839,2797,187844,2675
87840,2797,187845,2681
87841,2797,187846,2706
87842,2803,187847,2681
87843,2803,187848,2650
87844,2796,187849,2676
87845,2797,187850,2700
87846,2821,187851,2700
87847,2820,187852,2701
87848,2821,187853,2675
87849,2821,187854,2681
87850,2797,187855,2682
87851,2803,187856,2681
87852,2803,187857,2676
87853,2797,187858,2675
87854,2821,187859,2675
87855,2796,187860,2676
87856,2821,187861,2675
87857,2821,187862,2651
87858,2820,187863,2657
87859,2821,187864,2656
87860,2827,187865,2656
87861,2827,187866,2675
87862,2821,187867,2651
87863,2797,187868,2676
87864,2821,187869,2675
87865,2821,187870,2675
87866,2821,187871,2651
87867,2821,187872,2657
87868,2797,187873,2706
87869,2803,187874,2732
87870,2827,187875,2725
87871,2821,187876,2700
87872,2797,187877,2701
87873,2821,187878,2725
87874,2821,187879,2700
87875,2797,187880,2701
87876,2797,187881,2703
87877,2821,187882,2706
87878,2851,187883,2682
87879,2851,187884,2706
87880,2821,187885,2701
87881,2797,187886,2700
87882,2821,187887,2676
87883,2797,187888,2675
